doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human,gold01,qlora_label,qlora_rationale,qlora_raw,qlora_json_ok,is_green_human_2,judge_json,is_green_human_3
9151255,"1. A spill resistant fuel supply system for a marine engine, the fuel supply system comprising: a vapor separator having: a high pressure pump configured to pump fuel under positive pressure from the vapor separator chamber to an internal combustion engine; a containment housing that includes surrounding walls that enclose a containment space that (i) contains the vapor separator and the high pressure pump and (ii) is configured to contain fuel leaked from the vapor separator and from the high pressure pump, wherein the containment space is isolated by the vapor separator housing from the vapor separator chamber, and wherein at least one of the walls is an insulating wall, and wherein the insulating wall extends in a longitudinal direction and a lateral direction that are perpendicular to each other; a laterally-extending series of openings along a laterally-extending edge of the insulating wall; chambers that are within the insulating wall and elongated in the longitudinal direction and spaced apart in the lateral direction, wherein each of the chambers extends longitudinally from a respective one of the openings to a closed end of the respective chamber; a series of plugs, each plug being inserted in a respective one of the openings to seal the opening, leaving an air space that extends, within the respective chamber, from the respective plug to the closed end of the respective chamber; and a strip that gangs the plugs together, with a spacing between adjacent plugs that matches a spacing between adjacent openings, to facilitate inserting the plugs into the openings simultaneously, wherein the strip is attached to each plug at an end of the plug that projects longitudinally-away from the closed end of the respective chamber.",0.4930926423,0.9861852845,1,high,"The claim describes a spill resistant fuel supply system for a marine engine, which includes a vapor separator with an insulating wall that extends in a longitudinal and lateral direction and has a series of openings along its laterally-extending edge. The insulating wall is designed to contain fuel leaked from the vapor separator and the high pressure pump, and each opening is sealed by a plug to prevent fuel leakage. The system is intended to reduce the environmental impact of fuel spills in marine applications.",1,1,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9172391,"1. A sigma-delta analog to digital converter (ADC) comprising a decimation counter and a decimation filter, wherein the decimation counter is configured to start from a value greater than 0 to provide an adjustable delay.",0.4989035048,0.9978070096,0,high,The claim does not mention any environmental technology or green technology. It only describes a sigma-delta ADC with a decimation counter and filter.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9180219,"1. A composition comprising honey and a super-absorbent polymer fiber, which super-absorbent polymer fiber provides a lattice structure and is impregnated with the honey, wherein (a) the super-absorbent polymer fiber comprises a cross-linked polymer of acrylic acid and methacrylate; (b) the honey utilizes less than 50% of the super-absorbent polymer fiber's absorbent capacity; (c) the weight ratio of honey to super-absorbent polymer fiber is at least 2:1; and (d) the superabsorbent polymer fiber is able to absorb, in water, at least 10 times its dry weight whilst retaining structural integrity of the composition.",0.5063765525,0.987246895,1,high,"The claim describes a composition made of honey and a super-absorbent polymer fiber, where the super-absorbent polymer fiber is impregnated with honey and provides a lattice structure. The super-absorbent polymer fiber is made of a cross-linked polymer of acrylic acid and methacrylate. The honey utilizes less than 50% of the super-absorbent polymer fiber's absorbent capacity, and the weight ratio of honey to super-absorbent polymer fiber is at least 2:1. This composition can be used in various applications, such as in agriculture for water retention, in medical fields for wound care, or in personal care products for moisture retention. The use of honey in this composition can be considered as a sustainable and natural alternative to synthetic materials, making it a GREEN technology.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9185860,"1. A hybrid maize variety X90C510 seed, wherein representative seed is produced by crossing a first plant of variety PHWPD with a second plant of variety PH1M52, and wherein representative seed of said varieties PHWPD and PH1M52 have been deposited under ATCC Accession Number PTA-11978 and PTA-122235, respectively.",0.4969906797,0.9939813593,0,high,This claim is not about a technology or process that is inherently green. It is about a specific seed variety and its origin.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9189439,"1. A system-on-a-chip (SoC) comprising: a plurality of cores; interface logic coupled to the plurality of cores, wherein the interface logic is permanently configured during manufacture to enable the SoC either as a first product stock keeping unit (SKU) with a first number of cores or as a second product SKU with a second number of cores for product differentiation; a chipset logic coupled to the interface logic and including a memory controller to provide for communication with a memory coupled to the SoC; and a virtual firewall logic coupled between the chipset logic and one or more of the plurality of cores, wherein the one or more cores are to be disabled during normal operation to enable the SoC with the first product SKU based on the permanent configuration of the interface logic for the first product SKU.",0.4967852184,0.9935704368,0,high,"The claim does not mention any environmental benefit or technology related to green energy. Instead, it describes a system-on-a-chip with configurable cores and a virtual firewall.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9200135,1. A modified conjugated diene polymer comprising a group represented by the following formula 2: wherein to R′,0.5043639116,0.9912721767,0,low,"is a hydrogen atom or a halogen atom, and R1 is a hydrogen atom or a halogen atom, and R2 is a hydrogen atom or a halogen atom, and R3 is a hydrogen atom or a halogen atom, and R4 is a hydrogen atom or a halogen atom, and R5 is a hydrogen atom or a halogen atom, and R6 is a hydrogen atom or a haloge",0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9225034,"1. An electrode having an asymmetric structure, comprising: a planar sheet of material having a first end and an opposed second end, and a tab extending away from the first end of the planar sheet, wherein the planar sheet has a generally rectangular perimeter, with at least one corner of the perimeter having an asymmetric structure with respect to a central axis normal to the planar sheet, wherein the planar sheet extends along a length direction, extends along a width direction, defines a maximum length along the length direction, and defines first and second linear edges spaced apart along the width direction, each of the first and second linear edges being shorter than the maximum length, wherein the first and second linear edges each include a first endpoint adjacent the first end of the planar sheet and a second endpoint adjacent the second end of the planar sheet, wherein the perimeter of the planar sheet at the first and second endpoints of each of the first and second linear edges extends toward the opposing linear edge in a direction substantially parallel to the width direction, and wherein a depth of the first endpoints measured from the first end of the planar sheet is smaller than a depth of the second endpoints measured from the second end of the planar sheet.",0.4930810944,0.9861621887,0,high,The claim does not mention any environmental benefit or technology related to green energy. It only describes the structure of an electrode.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",1
9234672,"1. A valve element, comprising: a first side cap formed of a composite material, the first cap having a first shaft opening formed therein, the first shaft opening having female anti-rotation features formed therein; a second side cap formed of a composite material and spaced apart from the first side cap, the second cap having a second shaft opening formed therein, the second shaft opening having female anti-rotation features formed therein; an end cap formed of a composite material and disposed between the first and second side caps; a shell formed of a composite material, the shell coupled to and surrounding at least a portion of each of the first and second side caps and the end cap; a first seal groove formed in the first side cap; a second seal groove formed in the second side cap; and a third seal groove formed in the end cap, wherein the first, second, and third seal grooves are aligned with each other.",0.5036461657,0.9927076686,0,high,The claim text does not mention any specific environmental benefit or technology related to green energy. It only describes a valve element with various features made of composite materials.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9241177,"1. A system comprising: input interfaces to a first set of communication channels that form an incoming bonded channel group; first output interfaces to a second set of communication channels that form a first outgoing bonded channel group; second output interfaces to a third set of communication channels that form a second outgoing bonded channel group; and transbonding circuitry in communication with the input interfaces and the first and second output interfaces, the transbonding circuitry configured to:",0.4945397154,0.9890794308,0,high,The claim text does not mention any environmental consideration or technology related to green energy. It is focused on communication channels and bonded channel groups.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9246116,"1. A method of manufacturing a light-absorbing layer comprising semiconductor nanoparticles, the method comprising: forming a nanoparticles film by applying a solution of semiconductor nanoparticles on a substrate; thermally treating the nanoparticles film at least one time to cause adhesion among the nanoparticles; surface-treating the nanoparticles film in order to reduce a surface state of the nanoparticles film by (i) coating the nanoparticles film with a solution containing a ligand for surface treatment and (ii) drying the coated nanoparticles film; and forming a light-absorbing layer by applying a light-absorbing solution on the nanoparticles film, wherein each of the semiconductor nanoparticles has at least one of a tetrapod shape and a hyper-branched shape, wherein the method further comprises, before forming the nanoparticles film: dispersing the semiconductor nanoparticles in a solvent; and modifying surfaces of the semiconductor nanoparticles to an L-type ligand.",0.4970087158,0.9940174316,1,high,"The claim describes a method of manufacturing a light-absorbing layer using semiconductor nanoparticles, which is a common technology used in solar cells and other green energy applications. The method includes surface treatment of the nanoparticles film with a ligand solution, which is a common technique used to improve the performance and stability of nanoparticles in such applications. The semiconductor nanoparticles have specific shapes (tetrapod and hyper-branched) which are commonly used in green energy applications. The method also includes dispersing the semiconductor nanoparticles in a solvent and modifying their surfaces with an L-type ligand, which are standard techniques used in the production of nanoparticles for green energy applications. Therefore, this claim can be considered green technology.",1,1,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",1
9269044,"1. A method for event delivery in a neural network including multiple core circuits, wherein each core circuit comprises an electronic synapse array comprising multiple digital synapses interconnecting a plurality of digital electronic neurons such that each synapse interconnects an axon of a pre-synaptic neuron with a dendrite of a post-synaptic neuron, the method comprising: in each core circuit:",0.5036602862,0.9926794275,1,high,"The claim describes a method for event delivery in a neural network using electronic synapses, which are digital components that interconnect digital electronic neurons. The method involves detecting pre-synaptic and post-synaptic events and adjusting the weight of the synapse based on the post-synaptic potential. This technology is commonly used in green computing, such as in energy-efficient neural networks and renewable energy systems control.",1,1,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9290278,"1. A container, comprising: an outer shell comprising a material configured to withstand atmospheric stresses as the container passes through an atmosphere; an inner compartment configured to accommodate a space vehicle or a combination of a space vehicle and a rocket; and a deployable wing or parachute configured for deployment to guide the container back to a surface of the earth, wherein the outer shell is configured to open across a horizontal or vertical extent of the container so that the space vehicle or the combination of the space vehicle and the rocket are released from the inner compartment, wherein the container is configured to be launched from a surface of the earth, wherein the container is configured to release the space vehicle or the combination of the space vehicle and the rocket from the protective container once the protective container reaches a predetermined altitude above earth's surface, wherein the predetermined altitude is equal to or below 300,000 feet above the earth's surface.",0.4944231136,0.9888462272,0,high,"The claim does not mention any specific environmental benefit or technology related to green energy. It only describes a container for launching a space vehicle or a combination of a space vehicle and a rocket, with no mention of renewable energy or energy efficiency.",0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9297394,1. A transportation vessel comprising: at least one metal product having a surface comprising:,0.4941891959,0.9883783918,0,high,The claim text does not mention any environmental benefit or technology related to green energy. It only describes a transportation vessel with a specific metal coating composition.,0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9310140,"1. A method of thermal enhancement, the method comprising: inducing a phase transition in a storage material; combining a freeze point suppressant with the phase-transitioned storage material; boosting one or more devices thermally utilizing the combined freeze point suppressant and storage material; and separating the combined freeze point suppressant and storage material.",0.5069360787,0.9861278426,0,high,The claim text does not mention any environmental benefit or technology related to green energy. It only describes a method for thermal enhancement.,0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9324388,"1. A memory controller for allocating memory address space between dual in line memory modules (DIMMs), the memory controller comprising: a command queue; a line driver coupled with a memory bus, wherein the memory bus is coupled with first and second DIMMs, wherein the line driver drives signals on the memory bus; a memory protocol state machine to control the line driver; and an error correcting code unit to provide error correction for data received on the memory bus; the memory controller configured to: determine a memory mode; in response to determining a first memory mode, the first memory mode indicating to store data in first and second DIMMS using less than the entire address space of each of the first and second DIMMS, perform a first allocation of memory address space within the first and second DIMMs, each DIMM having a first address space portion and a second address space portion, wherein the respective first address space portions correspond with one another and the respective second address space portions correspond with one another, the first allocation including: subsequent to performing a first allocation of memory address space, determining a second memory mode, the second memory mode indicating to store data in a single DIMM, perform a second allocation of memory address space within the first and second DIMMs, the second allocation including:",0.5010018045,0.9979963909,0,high,"The claim text does not mention any environmental considerations or energy efficiency improvements, and instead focuses on the functionality and configuration of a memory controller for managing memory address space between DIMMs.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9338850,"1. A range-activated dimming light fixture providing active glare control, comprising: a first dimmable light source for downwardly illuminating an activity volume terminating at a support surface; a rangefinder, operatively coupled with the first dimmable light source, for determining a distance between the first dimmable light source and a top of an object within the activity volume; and, a controller for determining a height between the top and the support surface, based on the distance, and configured to dim the first dimmable light source when the height exceeds a first threshold distance.",0.4957141278,0.9914282556,0,high,The claim text does not mention any environmentally friendly technology or materials. It only describes a dimming light fixture with a rangefinder and a controller.,0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",1
9347362,"1. A mounting system for a component of an exhaust system comprising: one or more end mounting brackets, each of the one or more end mounting brackets comprising an end mounting bracket vertical member having a first strap attachment opening, an end mounting bracket horizontal member having a second strap attachment opening, one or more end mounting bracket attachment openings extending through a portion of the end mounting vertical member or the end mounting horizontal member, and an end mounting bracket attachment strap configured to secure a component of an exhaust system to the end mounting bracket vertical member via the first strap attachment opening and the end mounting bracket horizontal member via the second strap attachment opening; and one or more intermediary mounting brackets, each of the one or more intermediary mounting brackets comprising an intermediary mounting bracket vertical member having a third strap attachment opening, an intermediary mounting bracket horizontal member having a fourth strap attachment opening, one or more intermediary mounting bracket attachment openings extending through a portion of the intermediary mounting bracket vertical member or the intermediary mounting bracket horizontal member, and an intermediary mounting bracket attachment strap configured to secure the component of the exhaust system to the intermediary mounting bracket vertical member via the third strap attachment opening and the intermediary mounting bracket horizontal member via the fourth strap attachment opening, wherein the one or more end mounting brackets and the one or more intermediary mounting brackets are configured to be selectively attached and detached from a mounting surface via one or more surface attachment members using the one or more end mounting bracket attachment openings or the one or more intermediary mounting bracket attachment openings, respectively.",0.4949410872,0.9898821744,0,high,"The claim text does not mention any environmental benefit or technology related to reducing greenhouse gas emissions or improving energy efficiency. Instead, it describes a mounting system for an exhaust system component.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9347383,"1. An apparatus for actuating a first engine valve associated with a cylinder of an internal combustion engine, the internal combustion engine further comprising a first motion transfer mechanism for transferring motion from a first motion source to the first engine valve and a second motion transfer mechanism for transferring motion from a second motion source to at least one second motion sink, wherein the first motion source and the second motion source are uniquely associated with the cylinder, the apparatus comprising: a third motion transfer mechanism, configured to be operatively connected to the second motion source and the first engine valve, and further configured to transfer motion from the second motion source to the first engine valve; a motion decoupler, configured to be operatively connected to the first motion transfer mechanism and the first valve, and further configured to selectively discontinue transfer of motion from the first motion transfer mechanism to the first valve; and a reset mechanism, configured to be operatively connected to the second motion transfer mechanism and the third motion transfer mechanism, and further configured to selectively discontinue transfer of motion from the third motion transfer mechanism to the first engine valve based on operation of the second motion transfer mechanism.",0.5047881065,0.9904237871,1,high,"This claim describes an apparatus for controlling the motion of an engine valve using multiple motion transfer mechanisms. The first and second motion sources are uniquely associated with the cylinder, and the third motion transfer mechanism is used to transfer motion from the second motion source to the valve. The motion decoupler selectively disconnects the first motion transfer mechanism from the valve, and the reset mechanism disconnects the third motion transfer mechanism from the valve based on the operation of the second motion transfer mechanism. This technology appears to be related to engine control systems, which can improve engine efficiency and reduce emissions, making it a green technology.",1,1,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9413361,"1. A system, comprising: a processor, wherein at least a portion of the processor is clocked by a system clock signal; a first clock source configured to generate a first reference clock signal; a second clock source configured to generate a second reference clock signal; wherein a frequency of the second reference clock signal is lower than a frequency of the first reference clock signal; and a clock generation unit configured to:",0.497932084,0.995864168,0,high,The claim does not mention any environmental benefit or technology related to green energy. It is about generating a clock signal using multiple reference clock signals.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9444663,"1. A resource allocation apparatus in a cognitive radio system, comprising: processing circuitry configured to:",0.4958447421,0.9916894841,0,high,The claim text does not mention any environmental consideration or green technology. It only describes a resource allocation apparatus in a cognitive radio system.,0,0,1,"The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""}",TRUE,,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9451547,"1. A method implemented by a user terminal of receiving downlink retransmission from a base station over a shared downlink traffic channel, said method comprising: transmitting to said base station an uplink message and a negative acknowledgement message with aligned timing, wherein the uplink message is in response to a successfully received uplink scheduling grant and the negative acknowledgement indicates that a previous downlink transmission from the base station was unsuccessful; and intermittently turning a receiver circuit on and off for a fractional portion of each subframe in a defined retransmission window comprising a plurality of subframes to listen for a downlink retransmission.",0.4943374815,0.9886749631,0,high,The claim does not mention any environmental consideration or green technology. It is focused on a method for retransmitting data between a user terminal and a base station.,0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9460040,"1. A device for operation in a computer platform, the device comprising: a first interface to couple the device to a host bus of the computer platform, the host bus to provide communications referencing a shared address space, wherein the first interface to couple the device via the host bus to a first input/output (I/O) device; an aggregation control unit including circuit logic to receive resource information generated by a pre-boot software process of the computer platform, wherein the resource information is to identify the first I/O device as a child device of the device, wherein, based on the first I/O device being identified by the resource information as the child device, the aggregation control unit to represent a first resource in the first I/O device to a host operating system (OS) of the computer platform as a resource that resides in the device, including the aggregation control unit to represent a first address in the shared address space to the host OS as addressing the first resource, wherein memory map information is to identify the first address to the host OS as an address of the device, and wherein a communication of enumeration information is to be blocked to prevent an identification of the first I/O device, by the host OS, as a physical device that is distinct from the device; and a second interface to provide communications between the aggregation control unit and a processor core executing the host OS.",0.4957944233,0.9915888466,0,high,"The claim text does not mention any environmental consideration or energy efficiency. It is about a device and its interfaces, and how it interacts with a host OS and I/O devices.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9474034,"1. A communications mechanism for communicating between digital data devices, comprising: a respective receiver synchronization circuit associated with each of a first plurality of parallel lines supporting a parallel communications link for communicating data in a first direction from a first digital data device to a second digital data device, each respective receiver synchronization circuit being in the second digital data device, each receiver synchronization circuit outputting respective received data in a common clock domain; a power saving mechanism for temporarily powering down one or more respective components of each of one or more of said receiver synchronization circuits; a receiver re-synchronization mechanism which re-synchronizes the respective receiver synchronization circuit associated with each temporarily powered down line of said first plurality of parallel lines upon re-powering the line by matching a pre-determined data pattern transmitted by a respective transmitter circuit associated with the respective line in the first digital device with a corresponding pre-determined data pattern generated by the second digital data device to determine an adjustment of at least one parameter required for re-synchronization of the respective receiver synchronization circuit.",0.498887191,0.9977743819,0,high,"The claim text does not mention any environmental benefit or technology related to green energy. It is about a power saving mechanism for digital data devices, but it does not specify that the power saving is related to green energy or renewable energy. Therefore, it is NOT GREEN.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9475728,"1. A toughened glass fabrication method comprising: mounting jigs on an upper surface and an undersurface of a raw glass such that an injection space through which a salt mixture gel is to be injected is defined between each of the jigs and the raw glass, thereby dispensing with a salt mixture containing bath for dipping the raw glass therein; injecting the salt mixture gel into the injection spaces; and heat-treating the raw glass on which the jigs are mounted.",0.5035963669,0.9928072662,0,high,"The claim text does not mention any environmental benefit or technology related to green energy. It describes a method for toughening glass without using a salt bath, which is not inherently green.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9519814,"1. A device, comprising: a housing; a sensor supportably connected to the housing in a manner exposing the sensor to an environment, the sensor providing an environmental reading for the environment; an encoded information reader unit configured for outputting decoded data from decodable indicia; a memory; an interface bus communicatively coupling the sensor, the encoded information reader unit, and the memory, wherein the device comprises operating modes that collect environmental data from the sensor and store the environmental data in the memory in response to the decoding of the decodable indicia.",0.4982665018,0.9965330036,0,high,"The claim text does not mention any specific environmental benefit or technology. It only describes a device with a sensor, an encoded information reader unit, a memory, and an interface bus. The operating modes for collecting and storing environmental data are not inherently green.",0,0,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,0,"""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
9539790,"1. A method of transferring discrete droplets of an adhesive to a corrugated sheet material comprising: applying said adhesive to a roller at an ambient temperature of 5° C. to 30° C., and transferring said adhesive to said corrugated sheet material, wherein the roller comprises a contoured outer surface having a series of grooves and ridges alternately positioned there along and encircling the outer surface of the roller; wherein a depth of the grooves is substantially 0.5 mm and a width of the grooves is substantially 1 mm, wherein an axis of the grooves intersects an axis of the corrugations of the sheet material such that discrete pear shaped or round shaped droplets of adhesive having a predetermined size are applied to crests on the corrugated sheet material, via troughs of the roller, upon contact being made there between, and wherein the discrete droplets applied to the crests on the corrugated sheet material are spaced with gaps between the droplets, such that compression of the droplets between the corrugated sheet material and a planar sheet results in the compressed droplets just meeting each other.",0.5034318557,0.9931362886,1,high,"This claim describes a method of applying adhesive to a corrugated sheet material using a roller with a contoured surface. The method is temperature controlled, and the roller has grooves and ridges that create pear-shaped or round droplets of adhesive. The adhesive droplets are applied to the crests of the corrugations and spaced with gaps, allowing for compression between the sheets when they are brought together. This process could potentially reduce the amount of adhesive used and minimize waste, making it a more environmentally friendly alternative to traditional adhesive application methods.",1,1,0,"The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.","""label"": 0, ""rationale"": ""The claim describes general technology without a clear environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",TRUE,1,"""label"": 1, ""rationale"": ""The claim indicates a technology that provides an environmental benefit such as reducing emissions, saving energy, or improving resource efficiency.""",0
